time,x,y,speed
0.08230452674897121,0.8858984078847563,0.0,0.9586709886547812
0.08230452674897121,0.37945413191811994,0.0,0.6037277147487845
0.08230452674897121,0.12300985595147296,0.0,0.3500810372771475
0.08230452674897121,0.0055913570887007324,0.0,0.04781199351701783
0.08641975308641976,0.4564063684609536,0.0,0.6580226904376012
0.08641975308641976,0.17001516300227237,0.0,0.4019448946515397
0.08641975308641976,0.017911296436693647,0.0,0.1053484602917342
0.09053497942386832,0.5396133434419994,0.0,0.7115072933549432
0.09053497942386832,0.22204321455648213,0.0,0.4448946515397083
0.09053497942386832,0.03515921152387946,0.0,0.14748784440842788
0.09465020576131689,0.630780894617132,0.0,0.779578606158833
0.09465020576131689,0.28117892342683604,0.0,0.506482982171799
0.09465020576131689,0.059040940106136475,0.0,0.20502431118314424
0.09876543209876544,0.7306671721000768,0.0,0.8541329011345218
0.09876543209876544,0.34533737680060383,0.0,0.5486223662884927
0.09876543209876544,0.0916413949962056,0.0,0.27795786061588335
0.09876543209876544,0.0,0.0,0.0
0.102880658436214,0.836902956785444,0.0,0.9092382495948137
0.102880658436214,0.4182145564821802,0.0,0.6231766612641816
0.102880658436214,0.1335291887793737,0.0,0.3581847649918963
0.102880658436214,0.008150113722514618,0.0,0.06969205834683954
0.10699588477366256,0.9501516300227415,0.0,0.9675850891410048
0.10699588477366256,0.49620924943138434,0.0,0.666936790923825
0.10699588477366256,0.18451478392721654,0.0,0.4367909238249595
0.10699588477366256,0.02492418498862392,0.0,0.1434359805510535
0.11111111111111112,0.5821645185746753,0.0,0.7350081037277147
0.11111111111111112,0.24346095526913913,0.0,0.5040518638573744
0.11111111111111112,0.05079605761940442,0.0,0.22123176661264182
0.11522633744855967,0.6749431387414688,0.0,0.793354943273906
0.11522633744855967,0.3109363153904461,0.0,0.5761750405186387
0.11522633744855967,0.08529188779378316,0.0,0.29497568881685576
0.11522633744855967,0.0,0.0,0.0
0.11934156378600824,0.7769143290371439,0.0,0.8719611021069692
0.11934156378600824,0.38741470811220324,0.0,0.653970826580227
0.11934156378600824,0.1257581501137217,0.0,0.346839546191248
0.11934156378600824,0.007771038665651986,0.0,0.06645056726094004
0.1234567901234568,0.8870356330553442,0.0,0.9416531604538088
0.1234567901234568,0.4724222896133412,0.0,0.726904376012966
0.1234567901234568,0.1725739196360827,0.0,0.40032414910859
0.1234567901234568,0.023123578468531747,0.0,0.13047001620745544
0.12757201646090535,0.5650113722517034,0.0,0.7917341977309562
0.12757201646090535,0.22640257771038463,0.0,0.46029173419773095
0.12757201646090535,0.043972706595905464,0.0,0.17828200972447328
0.13168724279835392,0.6643290371493542,0.0,0.8492706645056727
0.13168724279835392,0.2878127369219108,0.0,0.5243111831442463
0.13168724279835392,0.07249810462471373,0.0,0.24473257698541329
0.13168724279835392,0.0,0.0,0.0
0.1358024691358025,0.768479909021984,0.0,0.8905996758508914
0.1358024691358025,0.3585102350265359,0.0,0.6045380875202593
0.1358024691358025,0.10917361637604373,0.0,0.31361426256077796
0.1358024691358025,0.0013267626990121073,0.0,0.0113452188006483
0.13991769547325103,0.8780326004548868,0.0,0.9359805510534847
0.13991769547325103,0.4356520090978009,0.0,0.660453808752026
0.13991769547325103,0.15087187263077695,0.0,0.35656401944894656
0.13991769547325103,0.00985595147839291,0.0,0.07293354943273907
0.1440329218106996,0.9949772554965861,0.0,1.0
0.1440329218106996,0.519048521607278,0.0,0.7123176661264181
0.1440329218106996,0.19996209249431374,0.0,0.419773095623987
0.1440329218106996,0.023692191053829248,0.0,0.11831442463533225
0.14814814814814817,0.6071834723275167,0.0,0.7544570502431119
0.14814814814814817,0.25710765731614416,0.0,0.48865478119935174
0.14814814814814817,0.045109931766486255,0.0,0.18314424635332252
0.1522633744855967,0.7032789992418458,0.0,0.8217179902755268
0.1522633744855967,0.3203184230477625,0.0,0.5413290113452188
0.1522633744855967,0.0754359363153867,0.0,0.2593192868719611
0.1522633744855967,0.0,0.0,0.0
0.15637860082304528,0.80657695223654,0.0,0.8833063209076175
0.15637860082304528,0.38997346474601713,0.0,0.5956239870340356
0.15637860082304528,0.11163760424563662,0.0,0.3087520259319287
0.15637860082304528,0.0037907505686085585,0.0,0.03241491085899514
0.16049382716049385,0.9126231993934759,0.0,0.9068071312803889
0.16049382716049385,0.4684420015162978,0.0,0.6709886547811993
0.16049382716049385,0.15390447308566735,0.0,0.36142625607779577
0.16049382716049385,0.01639499620924667,0.0,0.10777957860615885
0.16460905349794241,0.554681576952234,0.0,0.7374392220421394
0.16460905349794241,0.20327899924184933,0.0,0.42301458670988656
0.16460905349794241,0.03819181197876986,0.0,0.18719611021069693
0.16872427983539096,0.6485974222896083,0.0,0.8022690437601298
0.16872427983539096,0.25900303260045376,0.0,0.47649918962722854
0.16872427983539096,0.06491660348748951,0.0,0.2285251215559157
0.17283950617283952,0.7479150871872591,0.0,0.8492706645056727
0.17283950617283952,0.3235405610310842,0.0,0.5510534846029174
0.17283950617283952,0.09675890826383338,0.0,0.27228525121555913
0.17283950617283952,0.0,0.0,0.0
0.1769547325102881,0.8550037907505654,0.0,0.9165316045380876
0.1769547325102881,0.39433282789991964,0.0,0.6053484602917342
0.1769547325102881,0.13608794541318758,0.0,0.3363047001620746
0.1769547325102881,0.006728582259285076,0.0,0.05753646677471637
0.18106995884773663,0.9703373768006038,0.0,0.9862236628849271
0.18106995884773663,0.47280136467020384,0.0,0.6709886547811993
0.18106995884773663,0.1816717210007539,0.0,0.3897893030794165
0.18106995884773663,0.019996209249427466,0.0,0.11426256077795785
0.1851851851851852,0.5602729340409383,0.0,0.7479740680713128
0.1851851851851852,0.2326573161485932,0.0,0.4359805510534846
0.1851851851851852,0.03980288097043072,0.0,0.1693679092382496
0.18930041152263377,0.653335860500377,0.0,0.7957860615883307
0.18930041152263377,0.2886656557998428,0.0,0.4789303079416532
0.18930041152263377,0.06652767247915037,0.0,0.22771474878444084
0.1934156378600823,0.0,0.0,0.0
0.1934156378600823,0.7557808946171356,0.0,0.8760129659643436
0.1934156378600823,0.3495072024260786,0.0,0.520259319286872
0.1934156378600823,0.09846474601971167,0.0,0.2730956239870341
0.19753086419753088,0.00786580742986942,0.0,0.06726094003241491
0.19753086419753088,0.8654283548142523,0.0,0.9376012965964344
0.19753086419753088,0.415466262319935,0.0,0.5648298217179902
0.19753086419753088,0.1390257771038641,0.0,0.34764991896272285
0.20164609053497945,0.025113722517055237,0.0,0.14829821717990277
0.20164609053497945,0.9782979529946907,0.0,0.9651539708265803
0.20164609053497945,0.488722517058374,0.0,0.6264181523500811
0.20164609053497945,0.18754738438210694,0.0,0.4149108589951378
0.205761316872428,0.04965883244882363,0.0,0.20907617504051865
0.205761316872428,0.5671910538286582,0.0,0.6701782820097244
0.205761316872428,0.24545109931766262,0.0,0.4951377633711508
0.20987654320987656,0.08301743745261447,0.0,0.28606158833063206
0.20987654320987656,0.0,0.0,0.0
0.20987654320987656,0.6506823351023492,0.0,0.7147487844408428
0.20987654320987656,0.3109363153904461,0.0,0.559967585089141
0.21399176954732513,0.12405231235784342,0.0,0.3508914100486224
0.21399176954732513,0.004738438210765139,0.0,0.04051863857374392
0.21399176954732513,0.739670204700527,0.0,0.7609400324149109
0.21399176954732513,0.3819181197877164,0.0,0.6077795786061588
0.21810699588477367,0.17086808188021152,0.0,0.40032414910859
0.21810699588477367,0.016774071266109303,0.0,0.10291734197730956
0.21810699588477367,0.8358605003790736,0.0,0.8225283630470017
0.21810699588477367,0.4580174374526145,0.0,0.6507293354943273
0.22222222222222224,0.22611827141773588,0.0,0.47244732576985415
0.22222222222222224,0.03762319939347947,0.0,0.1774716369529984
0.22222222222222224,0.9375473843821069,0.0,0.8695299837925446
0.22222222222222224,0.541982562547382,0.0,0.7179902755267422
0.2263374485596708,0.28752843062926203,0.0,0.5243111831442463
0.2263374485596708,0.0657695223654251,0.0,0.24068071312803893
0.2263374485596708,0.6339082638362399,0.0,0.786061588330632
0.23045267489711935,0.35452994692949247,0.0,0.5729335494327391
0.23045267489711935,0.10263457164518641,0.0,0.31523500810372773
0.23045267489711935,0.0,0.0,0.0
0.23045267489711935,0.7336050037907498,0.0,0.8525121555915721
0.23456790123456792,0.4303449583017418,0.0,0.6491085899513777
0.23456790123456792,0.14528051554207622,0.0,0.3646677471636953
0.23456790123456792,0.00890826383623633,0.0,0.07617504051863858
0.23456790123456792,0.8399355572403309,0.0,0.9100486223662886
0.23868312757201648,0.5146891584533719,0.0,0.720421393841167
0.23868312757201648,0.19626611068991195,0.0,0.4359805510534846
0.23868312757201648,0.026440485216070897,0.0,0.14910858995137766
0.23868312757201648,0.9523313115996963,0.0,0.960291734197731
0.24279835390946505,0.606899166034875,0.0,0.7884927066450568
0.24279835390946505,0.25559135708870073,0.0,0.5072933549432739
0.24279835390946505,0.04937452615617488,0.0,0.19611021069692058
0.2469135802469136,0.7064063684609536,0.0,0.8508914100486223
0.2469135802469136,0.32344579226686676,0.0,0.580226904376013
0.2469135802469136,0.0806482183472319,0.0,0.26742301458670986
0.2469135802469136,0.0,0.0,0.0
0.25102880658436216,0.8109363153904461,0.0,0.8938411669367909
0.25102880658436216,0.39982941622441004,0.0,0.6523500810372772
0.25102880658436216,0.11703942380591315,0.0,0.3111831442463533
0.25102880658436216,0.006823351023502511,0.0,0.05834683954619125
0.2551440329218107,0.9211523881728567,0.0,0.9424635332252838
0.2551440329218107,0.4836997725549672,0.0,0.7171799027552674
0.2551440329218107,0.16252843062926203,0.0,0.3889789303079417
0.2551440329218107,0.020375284306290098,0.0,0.11588330632090761
0.2592592592592593,0.5734457922668668,0.0,0.7682333873581848
0.2592592592592593,0.2139878695981814,0.0,0.440032414910859
0.2592592592592593,0.0401819560272898,0.0,0.17017828200972449
0.26337448559670784,0.6721948445792236,0.0,0.8444084278768234
0.26337448559670784,0.27274450341167267,0.0,0.5024311183144247
0.26337448559670784,0.06956027293403722,0.0,0.25040518638573744
0.2674897119341564,0.7775777103866552,0.0,0.9011345218800648
0.2674897119341564,0.3405989385898387,0.0,0.580226904376013
0.2674897119341564,0.10633055344958109,0.0,0.31442463533225284
0.2674897119341564,0.0,0.0,0.0
0.271604938271605,0.8887414708112189,0.0,0.9505672609400325
0.271604938271605,0.4143290371493542,0.0,0.6312803889789304
0.271604938271605,0.14963987869598228,0.0,0.37115072933549437
0.271604938271605,0.008529188779373698,0.0,0.07293354943273907
0.2757201646090535,0.49583017437452526,0.0,0.6961102106969206
0.2757201646090535,0.20204700530704756,0.0,0.44732576985413286
0.2757201646090535,0.02416603487490221,0.0,0.13290113452188007
0.27983539094650206,0.5866186504927953,0.0,0.7771474878444085
0.27983539094650206,0.2610879454131876,0.0,0.5048622366288493
0.27983539094650206,0.04804776345716277,0.0,0.20502431118314424
0.28395061728395066,0.6843252463987817,0.0,0.8354943273905997
0.28395061728395066,0.32515163002274505,0.0,0.5478119935170178
0.28395061728395066,0.07714177407126499,0.0,0.24878444084278767
0.28395061728395066,0.0,0.0,0.0
0.2880658436213992,0.7905610310841524,0.0,0.9076175040518638
0.2880658436213992,0.39433282789991964,0.0,0.5915721231766613
0.2880658436213992,0.11467020470053058,0.0,0.3209076175040519
0.2880658436213992,0.005496588324486851,0.0,0.04700162074554295
0.29218106995884774,0.9044730856709577,0.0,0.9748784440842787
0.29218106995884774,0.4718536770280508,0.0,0.6620745542949757
0.29218106995884774,0.15949583017437519,0.0,0.38330632090761757
0.29218106995884774,0.019048521607274438,0.0,0.11588330632090761
0.29629629629629634,0.5547763457164514,0.0,0.7098865478119936
0.29629629629629634,0.21237680060652053,0.0,0.4521880064829822
0.29629629629629634,0.037717968157689796,0.0,0.15883306320907617
0.3004115226337449,0.6455648218347214,0.0,0.7755267423014587
0.3004115226337449,0.27473464746019616,0.0,0.5324149108589952
0.3004115226337449,0.0647270659590582,0.0,0.23176661264181522
0.3045267489711934,0.7429871114480626,0.0,0.8338735818476498
0.3045267489711934,0.346190295678543,0.0,0.6118314424635333
0.3045267489711934,0.10111827141773588,0.0,0.3111831442463533
0.3045267489711934,0.0,0.0,0.0
0.308641975308642,0.8497915087187238,0.0,0.913290113452188
0.308641975308642,0.42285822592873146,0.0,0.6555915721231766
0.308641975308642,0.14603866565579793,0.0,0.3841166936790924
0.308641975308642,0.00786580742986942,0.0,0.06726094003241491
0.31275720164609055,0.9647460197118995,0.0,0.9829821717990276
0.31275720164609055,0.5088134950720189,0.0,0.7350081037277147
0.31275720164609055,0.19664518574677814,0.0,0.4327390599675851
0.31275720164609055,0.02255496588324135,0.0,0.12641815235008105
0.3168724279835391,0.6018764215314611,0.0,0.7957860615883307
0.3168724279835391,0.2545489006823338,0.0,0.49432739059967584
0.3168724279835391,0.0434988627748254,0.0,0.17828200972447328
0.3209876543209877,0.7005307050796006,0.0,0.8444084278768234
0.3209876543209877,0.31956027293404077,0.0,0.5559157212317667
0.3209876543209877,0.07202426080363722,0.0,0.2439222042139384
0.3209876543209877,0.0,0.0,0.0
0.32510288065843623,0.8071455648218304,0.0,0.9116693679092382
0.32510288065843623,0.38987869598180325,0.0,0.6012965964343598
0.32510288065843623,0.10869977255496366,0.0,0.31280388978930307
0.32510288065843623,0.0008529188779355934,0.0,0.007293354943273906
0.32921810699588483,0.9221948445792272,0.0,0.9837925445705025
0.32921810699588483,0.4681576952236526,0.0,0.6693679092382496
0.32921810699588483,0.1516300227445022,0.0,0.3679092382495948
0.32921810699588483,0.010045489006824226,0.0,0.07860615883306321
0.33333333333333337,0.551743745261561,0.0,0.713938411669368
0.33333333333333337,0.2010045489006771,0.0,0.4222042139384117
0.33333333333333337,0.02852539802880827,0.0,0.1580226904376013
0.3374485596707819,0.6403525398028798,0.0,0.7585089141004862
0.3374485596707819,0.2564442759666399,0.0,0.473257698541329
0.3374485596707819,0.05638741470811226,0.0,0.23824959481361427
0.3415637860082305,0.7368271417740715,0.0,0.8249594813614263
0.3415637860082305,0.31690674753600945,0.0,0.5170178282009724
0.3415637860082305,0.09012509476876218,0.0,0.28768233387358183
0.3415637860082305,0.0,0.0,0.0
0.34567901234567905,0.8392721758908266,0.0,0.8760129659643436
0.34567901234567905,0.3830553449582972,0.0,0.5656401944894652
0.34567901234567905,0.13315011372251462,0.0,0.3679092382495948
0.34567901234567905,0.006728582259285076,0.0,0.05753646677471637
0.3497942386831276,0.9489196360879433,0.0,0.9376012965964344
0.3497942386831276,0.45678544351781625,0.0,0.6304700162074555
0.3497942386831276,0.1847990902198653,0.0,0.44165316045380876
0.3497942386831276,0.020470053070507532,0.0,0.11750405186385737
0.3539094650205762,0.5369598180439716,0.0,0.6855753646677473
0.3539094650205762,0.2414708112206192,0.0,0.4854132901134522
0.3539094650205762,0.04255117513267592,0.0,0.18881685575364668
0.3580246913580247,0.6223464746019687,0.0,0.7301458670988655
0.3580246913580247,0.30525018953752436,0.0,0.5453808752025933
0.3580246913580247,0.0721190295678511,0.0,0.2528363047001621
0.3580246913580247,0.0,0.0,0.0
0.36213991769547327,0.71578847611827,0.0,0.7990275526742301
0.36213991769547327,0.37433661865049217,0.0,0.5899513776337115
0.36213991769547327,0.10670962850644372,0.0,0.29578606158833065
0.36213991769547327,0.0006633813495042773,0.0,0.00567260940032415
0.36625514403292186,0.8160538286580703,0.0,0.8565640194489466
0.36625514403292186,0.45128885519332584,0.0,0.6580226904376012
0.36625514403292186,0.14603866565579793,0.0,0.3371150729335495
0.36625514403292186,0.00653904473085376,0.0,0.050243111831442464
0.3703703703703704,0.9220053070507959,0.0,0.9059967585089141
0.3703703703703704,0.5347801364670204,0.0,0.7147487844408428
0.3703703703703704,0.19493934799089985,0.0,0.41734197730956246
0.3703703703703704,0.01980667172099615,0.0,0.11345218800648298
0.37448559670781895,0.6235784685367669,0.0,0.759319286871961
0.37448559670781895,0.25170583775587474,0.0,0.4854132901134522
0.37448559670781895,0.04217210007581329,0.0,0.1912479740680713
0.37860082304526754,0.7178733889310074,0.0,0.8055105348460292
0.37860082304526754,0.31624336618650517,0.0,0.5526742301458671
0.37860082304526754,0.07401440485216071,0.0,0.27228525121555913
0.37860082304526754,0.0,0.0,0.0
0.3827160493827161,0.8169067475360094,0.0,0.8468395461912479
0.3827160493827161,0.3862774829416189,0.0,0.5988654781199352
0.3827160493827161,0.11467020470053058,0.0,0.34764991896272285
0.3827160493827161,0.0028430629264555307,0.0,0.024311183144246355
0.3868312757201646,0.9251326762699001,0.0,0.9254457050243112
0.3868312757201646,0.4645564821834718,0.0,0.6693679092382496
0.3868312757201646,0.1646133434419994,0.0,0.4270664505672609
0.3868312757201646,0.012699014404848441,0.0,0.08346839546191248
0.3909465020576132,0.5489954510993158,0.0,0.7220421393841168
0.3909465020576132,0.2197687642153099,0.0,0.47163695299837927
0.3909465020576132,0.030894617134190838,0.0,0.15559157212317665
0.39506172839506176,0.6393100833965093,0.0,0.7722852512155591
0.39506172839506176,0.2801364670204691,0.0,0.5162074554294976
0.39506172839506176,0.05581880212281831,0.0,0.21312803889789303
0.3991769547325103,0.7378695981804384,0.0,0.8427876823338736
0.3991769547325103,0.3467589082638334,0.0,0.5696920583468396
0.3991769547325103,0.08832448824867001,0.0,0.27795786061588335
0.3991769547325103,0.0,0.0,0.0
0.4032921810699589,0.8420204700530682,0.0,0.8905996758508914
0.4032921810699589,0.42210007581500975,0.0,0.6450567260940032
0.4032921810699589,0.1290750568612573,0.0,0.34846029173419774
0.4032921810699589,0.007012888551930274,0.0,0.059967585089141004
0.40740740740740744,0.9551743745261554,0.0,0.9675850891410048
0.40740740740740744,0.5066338134950676,0.0,0.7220421393841168
0.40740740740740744,0.17882865807429837,0.0,0.42625607779578606
0.40740740740740744,0.022649734647458786,0.0,0.13290113452188007
0.411522633744856,0.5985595147839256,0.0,0.786061588330632
0.411522633744856,0.23388931008339497,0.0,0.4708265802269044
0.411522633744856,0.043025018953752436,0.0,0.17504051863857376
0.4156378600823046,0.6996777862016685,0.0,0.8646677471636953
0.4156378600823046,0.29425701288855066,0.0,0.5162074554294976
0.4156378600823046,0.07041319181197636,0.0,0.23419773095623989
0.4197530864197531,0.8097990902198617,0.0,0.9408427876823339
0.4197530864197531,0.36154283548142274,0.0,0.5761750405186387
0.4197530864197531,0.10557240333585938,0.0,0.3006482982171799
0.4197530864197531,0.0,0.0,0.0
0.42386831275720166,0.925227445034114,0.0,0.9878444084278768
0.42386831275720166,0.4370735405610304,0.0,0.6458670988654781
0.42386831275720166,0.14821834723274918,0.0,0.3646677471636953
0.42386831275720166,0.008339651250945934,0.0,0.0713128038897893
0.42798353909465026,0.5177217589082623,0.0,0.6888168557536467
0.42798353909465026,0.19569749810462156,0.0,0.4059967585089141
0.42798353909465026,0.023313115996963063,0.0,0.1280388978930308
0.4320987654320988,0.6036770280515533,0.0,0.7358184764991896
0.4320987654320988,0.24791508718726263,0.0,0.446515397082658
0.4320987654320988,0.044730856709627176,0.0,0.18314424635332252
0.43621399176954734,0.696739954510992,0.0,0.7957860615883307
0.43621399176954734,0.30676648976497134,0.0,0.5032414910858996
0.43621399176954734,0.07562547384381801,0.0,0.26418152350081037
0.43621399176954734,0.0,0.0,0.0
0.44032921810699593,0.7966262319939332,0.0,0.8549432739059968
0.44032921810699593,0.37092494313873914,0.0,0.5486223662884927
0.44032921810699593,0.11258529188778965,0.0,0.31523500810372773
0.44032921810699593,0.0037907505686085585,0.0,0.03241491085899514
0.4444444444444445,0.9021038665655752,0.0,0.9011345218800648
0.4444444444444445,0.4438968915845294,0.0,0.6239870340356565
0.4444444444444445,0.15617892342683604,0.0,0.373581847649919
0.4444444444444445,0.0170583775587545,0.0,0.11345218800648298
0.448559670781893,0.5227445034116727,0.0,0.674230145867099
0.448559670781893,0.20555344958301447,0.0,0.4213938411669368
0.448559670781893,0.03951857467778197,0.0,0.19286871961102106
0.4526748971193416,0.6103108415466245,0.0,0.7495948136142626
0.4526748971193416,0.2640257771038641,0.0,0.5008103727714749
0.4526748971193416,0.066906747536013,0.0,0.23419773095623989
0.45679012345679015,0.7029946929492041,0.0,0.7917341977309562
0.45679012345679015,0.32903714935557105,0.0,0.5551053484602917
0.45679012345679015,0.10064442759666292,0.0,0.28768233387358183
0.45679012345679015,0.0,0.0,0.0
0.4609053497942387,0.8014594389689123,0.0,0.8427876823338736
0.4609053497942387,0.40087187263077695,0.0,0.6150729335494327
0.4609053497942387,0.14272175890826233,0.0,0.36061588330632094
0.4609053497942387,0.0057808946171320486,0.0,0.04943273905996758
0.4650205761316873,0.9056103108415456,0.0,0.8905996758508914
0.4650205761316873,0.4802880970432142,0.0,0.6790923824959482
0.4650205761316873,0.19238059135708596,0.0,0.42382495948136145
0.4650205761316873,0.018479909021984042,0.0,0.1094003241491086
0.46913580246913583,0.5666224412433642,0.0,0.7382495948136142
0.46913580246913583,0.25075815011371816,0.0,0.49918962722852517
0.46913580246913583,0.03876042456406026,0.0,0.1726094003241491
0.47325102880658443,0.659685367702803,0.0,0.7965964343598055
0.47325102880658443,0.3138741470811226,0.0,0.539708265802269
0.47325102880658443,0.06804397270659379,0.0,0.25040518638573744
0.47736625514403297,0.7610879454131911,0.0,0.8670988654781199
0.47736625514403297,0.3858984078847598,0.0,0.6158833063209076
0.47736625514403297,0.1024450341167551,0.0,0.2941653160453809
0.47736625514403297,0.0,0.0,0.0
0.4814814814814815,0.8675132676269897,0.0,0.9100486223662886
0.4814814814814815,0.4668309325246369,0.0,0.6920583468395461
0.4814814814814815,0.1433851402577666,0.0,0.3500810372771475
0.4814814814814815,0.008623957543591132,0.0,0.07374392220421394
0.4855967078189301,0.9831311599696733,0.0,0.9886547811993517
0.4855967078189301,0.5559135708870357,0.0,0.7609400324149109
0.4855967078189301,0.1900113722517034,0.0,0.3987034035656402
0.4855967078189301,0.026250947687643134,0.0,0.1507293354943274
0.48971193415637865,0.6529567854435143,0.0,0.8306320907617504
0.48971193415637865,0.24516679302501743,0.0,0.47163695299837927
0.48971193415637865,0.05221758908263752,0.0,0.2220421393841167
0.4938271604938272,0.7551175132676242,0.0,0.8727714748784441
0.4938271604938272,0.30572403335860443,0.0,0.5178282009724473
0.4938271604938272,0.08311220621683191,0.0,0.26499189627228525
0.4938271604938272,0.0,0.0,0.0
0.4979423868312758,0.8647649734647445,0.0,0.9384116693679093
0.4979423868312758,0.37234647460197223,0.0,0.5696920583468396
0.4979423868312758,0.12206216830932348,0.0,0.33225283630470015
0.4979423868312758,0.005117513267627771,0.0,0.04376012965964344
0.5020576131687243,0.9777293404093967,0.0,0.9659643435980552
0.5020576131687243,0.4453184230477625,0.0,0.6239870340356565
0.5020576131687243,0.16840409401061507,0.0,0.39627228525121555
0.5020576131687243,0.015257771038662327,0.0,0.08752025931928688
0.5061728395061729,0.5231235784685353,0.0,0.6653160453808753
0.5061728395061729,0.22384382107657075,0.0,0.4740680713128039
0.5061728395061729,0.03402198635329512,0.0,0.16045380875202594
0.5102880658436214,0.6090788476118263,0.0,0.7350081037277147
0.5102880658436214,0.2850644427596656,0.0,0.5235008103727715
0.5102880658436214,0.06027293404093825,0.0,0.22447325769854135
0.51440329218107,0.6998673237300963,0.0,0.7763371150729336
0.51440329218107,0.3546247156937028,0.0,0.5948136142625607
0.51440329218107,0.09524260803638995,0.0,0.29902755267423015
0.51440329218107,0.0,0.0,0.0
0.5185185185185186,0.7979529946929489,0.0,0.839546191247974
0.5185185185185186,0.4309135708870322,0.0,0.6523500810372772
0.5185185185185186,0.1381728582259285,0.0,0.36709886547812
0.5185185185185186,0.00720242608036159,0.0,0.061588330632090765
0.5226337448559671,0.9044730856709577,0.0,0.9108589951377634
0.5226337448559671,0.5128885519332833,0.0,0.7009724473257699
0.5226337448559671,0.18783169067475214,0.0,0.42463533225283634
0.5226337448559671,0.02132297194844668,0.0,0.12155591572123177
0.5267489711934157,0.6001705837755864,0.0,0.7463533225283632
0.5267489711934157,0.24279757391963486,0.0,0.4700162074554295
0.5267489711934157,0.04340409401061507,0.0,0.18881685575364668
0.5308641975308642,0.6935178165276703,0.0,0.7982171799027552
0.5308641975308642,0.3048711144806653,0.0,0.5307941653160454
0.5308641975308642,0.07391963608794327,0.0,0.26175040518638576
0.5308641975308642,0.0,0.0,0.0
0.5349794238683128,0.7962471569370742,0.0,0.8784440842787682
0.5349794238683128,0.37244124336618256,0.0,0.5777957860615883
0.5349794238683128,0.11163760424563662,0.0,0.3217179902755268
0.5349794238683128,0.0019901440485163846,0.0,0.017017828200972446
0.5390946502057614,0.9062736921910499,0.0,0.9408427876823339
0.5390946502057614,0.44550796057619024,0.0,0.6247974068071313
0.5390946502057614,0.15741091736163426,0.0,0.3914100486223663
0.5390946502057614,0.01260424564063456,0.0,0.0907617504051864
0.54320987654321,0.5249241849886275,0.0,0.679902755267423
0.54320987654321,0.21105003790750487,0.0,0.45867098865478123
0.54320987654321,0.029473085670961297,0.0,0.1434359805510535
0.5473251028806585,0.6132486732372975,0.0,0.7552674230145867
0.5473251028806585,0.27141774071266056,0.0,0.5162074554294976
